ecosystem,component_name,component_version,purl,vulnerability_id,cve,vulnerability_description,is_vulnerable
pypi,pillow,9.0.0,pkg:pypi/pillow@9.0.0,GHSA-8vj2-vxx3-667w,CVE-2022-22817,Arbitrary expression injection in Pillow,True
pypi,pillow,9.0.0,pkg:pypi/pillow@9.0.0,GHSA-9j59-75qj-795w,CVE-2022-24303,Path traversal in Pillow,True
pypi,pillow,9.0.0,pkg:pypi/pillow@9.0.0,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
pypi,pillow,9.0.0,pkg:pypi/pillow@9.0.0,GHSA-m2vv-5vj5-2hm7,CVE-2022-45198,Pillow vulnerable to Data Amplification attack.,True
pypi,pillow,9.0.0,pkg:pypi/pillow@9.0.0,PYSEC-2022-168,CVE-2022-24303,Pillow before 9,True
pypi,pillow,9.0.0,pkg:pypi/pillow@9.0.0,PYSEC-2022-42979,CVE-2022-45198,Pillow before 9,True
pypi,pillow,9.0.0,pkg:pypi/pillow@9.0.0,PYSEC-2023-175,,Pillow versions before v10,True
pypi,pillow,9.0.0,pkg:pypi/pillow@9.0.0,PYSEC-2023-227,CVE-2023-44271,An issue was discovered in Pillow before 10,True
pypi,django,5.2.8,pkg:pypi/django@5.2.8,GHSA-rqw2-ghq9-44m7,CVE-2025-13372,Django is vulnerable to SQL injection in column aliases,True
pypi,django,5.2.8,pkg:pypi/django@5.2.8,GHSA-vrcr-9hj9-jcg6,CVE-2025-64460,Django is vulnerable to DoS via XML serializer text extraction,True
pypi,jinja2,3.1.2,pkg:pypi/jinja2@3.1.2,GHSA-cpwx-vrp4-4pq7,CVE-2025-27516,Jinja2 vulnerable to sandbox breakout through attr filter selecting format method,True
pypi,jinja2,3.1.2,pkg:pypi/jinja2@3.1.2,GHSA-gmj6-6f8f-6699,CVE-2024-56201,Jinja has a sandbox breakout through malicious filenames,True
pypi,jinja2,3.1.2,pkg:pypi/jinja2@3.1.2,GHSA-h5c8-rqwp-cp95,CVE-2024-22195,Jinja vulnerable to HTML attribute injection when passing user input as keys to xmlattr filter,True
pypi,jinja2,3.1.2,pkg:pypi/jinja2@3.1.2,GHSA-h75v-3vvj-5mfj,CVE-2024-34064,Jinja vulnerable to HTML attribute injection when passing user input as keys to xmlattr filter,True
pypi,jinja2,3.1.2,pkg:pypi/jinja2@3.1.2,GHSA-q2x7-8rv6-6q7h,CVE-2024-56326,Jinja has a sandbox breakout through indirect reference to format method,True
pypi,urllib3,2.2.2,pkg:pypi/urllib3@2.2.2,GHSA-2xpw-w6gg-jr37,CVE-2025-66471,urllib3 streaming API improperly handles highly compressed data,True
pypi,urllib3,2.2.2,pkg:pypi/urllib3@2.2.2,GHSA-38jv-5279-wg99,CVE-2026-21441,Decompression-bomb safeguards bypassed when following HTTP redirects (streaming API),True
pypi,urllib3,2.2.2,pkg:pypi/urllib3@2.2.2,GHSA-48p4-8xcf-vxj5,CVE-2025-50182,urllib3 does not control redirects in browsers and Node.js,True
pypi,urllib3,2.2.2,pkg:pypi/urllib3@2.2.2,GHSA-gm62-xv2j-4w53,CVE-2025-66418,urllib3 allows an unbounded number of links in the decompression chain,True
pypi,urllib3,2.2.2,pkg:pypi/urllib3@2.2.2,GHSA-pq67-6m6q-mj2v,CVE-2025-50181,urllib3 redirects are not disabled when retries are disabled on PoolManager instantiation,True
pypi,keras,3.7.0,pkg:pypi/keras@3.7.0,GHSA-36fq-jgmw-4r9c,CVE-2025-9906,Keras is vulnerable to Deserialization of Untrusted Data,True
pypi,keras,3.7.0,pkg:pypi/keras@3.7.0,GHSA-36rr-ww3j-vrjv,CVE-2025-9905,The Keras `Model.load_model` method **silently** ignores `safe_mode=True` and allows arbitrary code execution when a `.h5`/`.hdf5` file is loaded.,True
pypi,keras,3.7.0,pkg:pypi/keras@3.7.0,GHSA-48g7-3x6r-xfhp,CVE-2025-1550,Arbitrary Code Execution via Crafted Keras Config for Model Loading,True
pypi,keras,3.7.0,pkg:pypi/keras@3.7.0,GHSA-c9rc-mg46-23w3,CVE-2025-8747,Keras vulnerable to CVE-2025-1550 bypass via reuse of internal functionality,True
pypi,keras,3.7.0,pkg:pypi/keras@3.7.0,GHSA-cjgq-5qmw-rcj6,CVE-2024-55459,keras Path Traversal vulnerability,True
pypi,keras,3.7.0,pkg:pypi/keras@3.7.0,GHSA-hjqc-jx6g-rwp9,CVE-2025-12060,Keras Directory Traversal Vulnerability,True
pypi,keras,3.7.0,pkg:pypi/keras@3.7.0,GHSA-mq84-hjqx-cwf2,CVE-2025-12058,Keras is vulnerable to arbitrary local file loading and Server-Side Request Forgery,True
pypi,keras,3.7.0,pkg:pypi/keras@3.7.0,GHSA-xfhx-r7ww-5995,CVE-2026-0897,Google Keras Allocates Resources Without Limits or Throttling in the HDF5 weight loading component,True
pypi,paramiko,3.3.2,pkg:pypi/paramiko@3.3.2,GHSA-45x7-px36-x8w8,CVE-2023-48795,Prefix Truncation Attack against ChaCha20-Poly1305 and Encrypt-then-MAC aka Terrapin,True
pypi,scipy,1.9.0rc2,pkg:pypi/scipy@1.9.0rc2,PYSEC-2023-102,CVE-2023-25399,A refcounting issue which leads to potential memory leak was discovered in scipy commit 8627df31ab in Py_FindObjects() function,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-282v-666c-3fvg,CVE-2023-2800,transformers has Insecure Temporary File,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-37mw-44qp-f5jm,CVE-2025-3933,Transformers is vulnerable to ReDoS attack through its DonutProcessor class,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-37q5-v5qm-c9v8,CVE-2024-3568,Transformers Deserialization of Untrusted Data vulnerability,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-3863-2447-669p,CVE-2023-6730,transformers has a Deserialization of Untrusted Data vulnerability,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-4w7r-h757-3r74,CVE-2025-6921,Hugging Face Transformers vulnerable to Regular Expression Denial of Service (ReDoS) in the AdamWeightDecay optimizer,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-59p9-h35m-wg4g,CVE-2025-6638,Hugging Face Transformers is vulnerable to ReDoS through its MarianTokenizer,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-6rvg-6v2m-4j46,CVE-2024-12720,Transformers Regular Expression Denial of Service (ReDoS) vulnerability,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-9356-575x-2w9m,CVE-2025-5197,Hugging Face Transformers Regular Expression Denial of Service (ReDoS) vulnerability,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-fpwr-67px-3qhx,CVE-2025-1194,Transformers Regular Expression Denial of Service (ReDoS) vulnerability,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-hxxf-235m-72v3,CVE-2024-11394,Deserialization of Untrusted Data in Hugging Face Transformers,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-jjph-296x-mrcr,CVE-2025-3264,Transformers vulnerable to ReDoS attack through its get_imports() function,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-phhr-52qp-3mj4,CVE-2025-3777,Transformers's Improper Input Validation vulnerability can be exploited through username injection,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-q2wp-rjmx-x6x9,CVE-2025-3263,Transformers's ReDoS vulnerability in get_configuration_file can lead to catastrophic backtracking,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-qq3j-4f4f-9583,CVE-2025-2099,Hugging Face Transformers Regular Expression Denial of Service,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-qxrp-vhvm-j765,CVE-2024-11392,Deserialization of Untrusted Data in Hugging Face Transformers,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-rcv9-qm8p-9p6j,CVE-2025-6051,Hugging Face Transformers library has Regular Expression Denial of Service,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-v68g-wm8c-6x7j,CVE-2023-7018,transformers has a Deserialization of Untrusted Data vulnerability,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,GHSA-wrfc-pvp9-mr9g,CVE-2024-11393,Deserialization of Untrusted Data in Hugging Face Transformers,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,PYSEC-2023-299,CVE-2023-2800,Insecure Temporary File in GitHub repository huggingface/transformers prior to 4,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,PYSEC-2023-300,CVE-2023-6730,Deserialization of Untrusted Data in GitHub repository huggingface/transformers prior to 4,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,PYSEC-2023-301,CVE-2023-7018,Deserialization of Untrusted Data in GitHub repository huggingface/transformers prior to 4,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,PYSEC-2024-227,CVE-2024-11392,Hugging Face Transformers MobileViTV2 Deserialization of Untrusted Data Remote Code Execution Vulnerability,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,PYSEC-2024-228,CVE-2024-11393,Hugging Face Transformers MaskFormer Model Deserialization of Untrusted Data Remote Code Execution Vulnerability,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,PYSEC-2024-229,CVE-2024-11394,Hugging Face Transformers Trax Model Deserialization of Untrusted Data Remote Code Execution Vulnerability,True
pypi,transformers,4.8.2,pkg:pypi/transformers@4.8.2,PYSEC-2025-40,CVE-2025-2099,A vulnerability in the `preprocess_string()` function of the `transformers,True
pypi,keras,3.3.3,pkg:pypi/keras@3.3.3,GHSA-36fq-jgmw-4r9c,CVE-2025-9906,Keras is vulnerable to Deserialization of Untrusted Data,True
pypi,keras,3.3.3,pkg:pypi/keras@3.3.3,GHSA-36rr-ww3j-vrjv,CVE-2025-9905,The Keras `Model.load_model` method **silently** ignores `safe_mode=True` and allows arbitrary code execution when a `.h5`/`.hdf5` file is loaded.,True
pypi,keras,3.3.3,pkg:pypi/keras@3.3.3,GHSA-48g7-3x6r-xfhp,CVE-2025-1550,Arbitrary Code Execution via Crafted Keras Config for Model Loading,True
pypi,keras,3.3.3,pkg:pypi/keras@3.3.3,GHSA-c9rc-mg46-23w3,CVE-2025-8747,Keras vulnerable to CVE-2025-1550 bypass via reuse of internal functionality,True
pypi,keras,3.3.3,pkg:pypi/keras@3.3.3,GHSA-cjgq-5qmw-rcj6,CVE-2024-55459,keras Path Traversal vulnerability,True
pypi,keras,3.3.3,pkg:pypi/keras@3.3.3,GHSA-hjqc-jx6g-rwp9,CVE-2025-12060,Keras Directory Traversal Vulnerability,True
pypi,keras,3.3.3,pkg:pypi/keras@3.3.3,GHSA-mq84-hjqx-cwf2,CVE-2025-12058,Keras is vulnerable to arbitrary local file loading and Server-Side Request Forgery,True
pypi,keras,3.3.3,pkg:pypi/keras@3.3.3,GHSA-xfhx-r7ww-5995,CVE-2026-0897,Google Keras Allocates Resources Without Limits or Throttling in the HDF5 weight loading component,True
pypi,pyyaml,5.4b1,pkg:pypi/pyyaml@5.4b1,GHSA-8q59-q68h-6hv4,CVE-2020-14343,Improper Input Validation in PyYAML,True
pypi,pyyaml,5.4b1,pkg:pypi/pyyaml@5.4b1,PYSEC-2021-142,CVE-2020-14343,A vulnerability was discovered in the PyYAML library in versions before 5,True
pypi,idna,3.2,pkg:pypi/idna@3.2,GHSA-jjg7-2v4v-x38h,CVE-2024-3651,Internationalized Domain Names in Applications (IDNA) vulnerable to denial of service from specially crafted inputs to idna.encode,True
pypi,idna,3.2,pkg:pypi/idna@3.2,PYSEC-2024-60,CVE-2024-3651,"A vulnerability was identified in the kjd/idna library, specifically within the `idna",True
pypi,werkzeug,3.0.5,pkg:pypi/werkzeug@3.0.5,GHSA-87hc-h4r5-73f7,CVE-2026-21860,Werkzeug safe_join() allows Windows special device names with compound extensions,True
pypi,werkzeug,3.0.5,pkg:pypi/werkzeug@3.0.5,GHSA-f9vj-2wh5-fj8j,CVE-2024-49766,Werkzeug safe_join not safe on Windows,True
pypi,werkzeug,3.0.5,pkg:pypi/werkzeug@3.0.5,GHSA-hgf8-39gv-g3f2,CVE-2025-66221,Werkzeug safe_join() allows Windows special device names,True
pypi,werkzeug,3.0.5,pkg:pypi/werkzeug@3.0.5,GHSA-q34m-jh98-gwm2,CVE-2024-49767,Werkzeug possible resource exhaustion when parsing file data in forms,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-282v-666c-3fvg,CVE-2023-2800,transformers has Insecure Temporary File,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-37mw-44qp-f5jm,CVE-2025-3933,Transformers is vulnerable to ReDoS attack through its DonutProcessor class,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-37q5-v5qm-c9v8,CVE-2024-3568,Transformers Deserialization of Untrusted Data vulnerability,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-3863-2447-669p,CVE-2023-6730,transformers has a Deserialization of Untrusted Data vulnerability,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-4w7r-h757-3r74,CVE-2025-6921,Hugging Face Transformers vulnerable to Regular Expression Denial of Service (ReDoS) in the AdamWeightDecay optimizer,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-59p9-h35m-wg4g,CVE-2025-6638,Hugging Face Transformers is vulnerable to ReDoS through its MarianTokenizer,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-6rvg-6v2m-4j46,CVE-2024-12720,Transformers Regular Expression Denial of Service (ReDoS) vulnerability,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-9356-575x-2w9m,CVE-2025-5197,Hugging Face Transformers Regular Expression Denial of Service (ReDoS) vulnerability,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-fpwr-67px-3qhx,CVE-2025-1194,Transformers Regular Expression Denial of Service (ReDoS) vulnerability,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-hxxf-235m-72v3,CVE-2024-11394,Deserialization of Untrusted Data in Hugging Face Transformers,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-jjph-296x-mrcr,CVE-2025-3264,Transformers vulnerable to ReDoS attack through its get_imports() function,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-phhr-52qp-3mj4,CVE-2025-3777,Transformers's Improper Input Validation vulnerability can be exploited through username injection,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-q2wp-rjmx-x6x9,CVE-2025-3263,Transformers's ReDoS vulnerability in get_configuration_file can lead to catastrophic backtracking,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-qq3j-4f4f-9583,CVE-2025-2099,Hugging Face Transformers Regular Expression Denial of Service,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-qxrp-vhvm-j765,CVE-2024-11392,Deserialization of Untrusted Data in Hugging Face Transformers,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-rcv9-qm8p-9p6j,CVE-2025-6051,Hugging Face Transformers library has Regular Expression Denial of Service,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-v68g-wm8c-6x7j,CVE-2023-7018,transformers has a Deserialization of Untrusted Data vulnerability,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,GHSA-wrfc-pvp9-mr9g,CVE-2024-11393,Deserialization of Untrusted Data in Hugging Face Transformers,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,PYSEC-2023-299,CVE-2023-2800,Insecure Temporary File in GitHub repository huggingface/transformers prior to 4,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,PYSEC-2023-300,CVE-2023-6730,Deserialization of Untrusted Data in GitHub repository huggingface/transformers prior to 4,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,PYSEC-2023-301,CVE-2023-7018,Deserialization of Untrusted Data in GitHub repository huggingface/transformers prior to 4,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,PYSEC-2024-227,CVE-2024-11392,Hugging Face Transformers MobileViTV2 Deserialization of Untrusted Data Remote Code Execution Vulnerability,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,PYSEC-2024-228,CVE-2024-11393,Hugging Face Transformers MaskFormer Model Deserialization of Untrusted Data Remote Code Execution Vulnerability,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,PYSEC-2024-229,CVE-2024-11394,Hugging Face Transformers Trax Model Deserialization of Untrusted Data Remote Code Execution Vulnerability,True
pypi,transformers,4.9.0,pkg:pypi/transformers@4.9.0,PYSEC-2025-40,CVE-2025-2099,A vulnerability in the `preprocess_string()` function of the `transformers,True
pypi,opencv-python,4.5.5.64,pkg:pypi/opencv-python@4.5.5.64,GHSA-qr4w-53vh-m672,,opencv-python bundled libwebp binaries in wheels that are vulnerable to CVE-2023-4863,True
pypi,opencv-python,4.5.5.64,pkg:pypi/opencv-python@4.5.5.64,PYSEC-2023-183,,opencv-python versions before v4,True
pypi,virtualenv,20.6.0,pkg:pypi/virtualenv@20.6.0,GHSA-597g-3phw-6986,CVE-2026-22702,virtualenv Has TOCTOU Vulnerabilities in Directory Creation,True
pypi,virtualenv,20.6.0,pkg:pypi/virtualenv@20.6.0,GHSA-rqc4-2hc7-8c8v,CVE-2024-53899,virtualenv allows command injection through activation scripts for a virtual environment,True
pypi,virtualenv,20.6.0,pkg:pypi/virtualenv@20.6.0,PYSEC-2024-187,CVE-2024-53899,virtualenv before 20,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-54jq-c3m8-4m76,CVE-2025-69226,AIOHTTP vulnerable to brute-force leak of internal static ﬁle path components,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-5m98-qgg9-wh84,CVE-2024-30251,aiohttp vulnerable to Denial of Service when trying to parse malformed POST requests,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-69f9-5gxw-wvc2,CVE-2025-69224,AIOHTTP's unicode processing of header values could cause parsing discrepancies,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-6jhg-hg63-jvvf,CVE-2025-69228,AIOHTTP vulnerable to denial of service through large payloads,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-6mq8-rvhq-8wgg,CVE-2025-69223,AIOHTTP's HTTP Parser auto_decompress feature is vulnerable to zip bomb,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-7gpw-8wmc-pm8g,CVE-2024-27306,aiohttp Cross-site Scripting vulnerability on index pages for static file handling,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-8495-4g3g-x7pr,CVE-2024-52304,aiohttp allows request smuggling due to incorrect parsing of chunk extensions,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-9548-qrrj-x5pj,CVE-2025-53643,AIOHTTP is vulnerable to HTTP Request/Response Smuggling through incorrect parsing of chunked trailer sections,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-fh55-r93g-j68g,CVE-2025-69230,AIOHTTP Vulnerable to Cookie Parser Warning Storm,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-g84x-mcqj-x9qq,CVE-2025-69229,AIOHTTP vulnerable to DoS through chunked messages,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-jj3x-wxrx-4x23,CVE-2025-69227,AIOHTTP vulnerable to DoS when bypassing asserts,True
pypi,aiohttp,3.9.3,pkg:pypi/aiohttp@3.9.3,GHSA-mqqc-3gqh-h2x8,CVE-2025-69225,AIOHTTP has unicode match groups in regexes for ASCII protocol elements,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,GHSA-3f63-hfp8-52jq,CVE-2023-50447,Arbitrary Code Execution in Pillow,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,GHSA-44wm-f244-xhp3,CVE-2024-28219,Pillow buffer overflow vulnerability,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,GHSA-4fx9-vc88-q2xc,,Infinite loop in Pillow,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,GHSA-8ghj-p4vj-mr35,CVE-2023-44271,Pillow Denial of Service vulnerability,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,GHSA-8vj2-vxx3-667w,CVE-2022-22817,Arbitrary expression injection in Pillow,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,GHSA-9j59-75qj-795w,CVE-2022-24303,Path traversal in Pillow,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,GHSA-m2vv-5vj5-2hm7,CVE-2022-45198,Pillow vulnerable to Data Amplification attack.,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,GHSA-pw3c-h7wp-cvhx,CVE-2022-22815,Improper Initialization in Pillow,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,GHSA-xrcv-f9gm-v42c,CVE-2022-22816,Out-of-bounds Read in Pillow,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,PYSEC-2022-10,CVE-2022-22817,PIL,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,PYSEC-2022-168,CVE-2022-24303,Pillow before 9,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,PYSEC-2022-42979,CVE-2022-45198,Pillow before 9,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,PYSEC-2022-8,CVE-2022-22815,path_getbbox in path,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,PYSEC-2022-9,CVE-2022-22816,path_getbbox in path,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,PYSEC-2023-175,,Pillow versions before v10,True
pypi,pillow,8.3.2,pkg:pypi/pillow@8.3.2,PYSEC-2023-227,CVE-2023-44271,An issue was discovered in Pillow before 10,True
pypi,pyyaml,5.4b2,pkg:pypi/pyyaml@5.4b2,GHSA-8q59-q68h-6hv4,CVE-2020-14343,Improper Input Validation in PyYAML,True
pypi,pyyaml,5.4b2,pkg:pypi/pyyaml@5.4b2,PYSEC-2021-142,CVE-2020-14343,A vulnerability was discovered in the PyYAML library in versions before 5,True
pypi,ujson,5.2.0,pkg:pypi/ujson@5.2.0,GHSA-fm67-cv37-96ff,CVE-2022-31117,Potential double free of buffer during string decoding,True
pypi,ujson,5.2.0,pkg:pypi/ujson@5.2.0,GHSA-wpqr-jcpx-745r,CVE-2022-31116,Incorrect handling of invalid surrogate pair characters,True
pypi,python-jwt,3.3.1,pkg:pypi/python-jwt@3.3.1,GHSA-5p8v-58qm-c7fp,CVE-2022-39227,python-jwt vulnerable to token forgery with new claims,True
pypi,python-jwt,3.3.1,pkg:pypi/python-jwt@3.3.1,PYSEC-2022-259,CVE-2022-39227,An attacker who obtains a JWT can arbitrarily forge its contents without knowing the secret key,True
pypi,pillow,9.3.0,pkg:pypi/pillow@9.3.0,GHSA-3f63-hfp8-52jq,CVE-2023-50447,Arbitrary Code Execution in Pillow,True
pypi,pillow,9.3.0,pkg:pypi/pillow@9.3.0,GHSA-44wm-f244-xhp3,CVE-2024-28219,Pillow buffer overflow vulnerability,True
pypi,pillow,9.3.0,pkg:pypi/pillow@9.3.0,GHSA-8ghj-p4vj-mr35,CVE-2023-44271,Pillow Denial of Service vulnerability,True
pypi,pillow,9.3.0,pkg:pypi/pillow@9.3.0,GHSA-j7hp-h8jx-5ppr,CVE-2023-4863,libwebp: OOB write in BuildHuffmanTable,True
pypi,pillow,9.3.0,pkg:pypi/pillow@9.3.0,PYSEC-2023-175,,Pillow versions before v10,True
pypi,pillow,9.3.0,pkg:pypi/pillow@9.3.0,PYSEC-2023-227,CVE-2023-44271,An issue was discovered in Pillow before 10,True
pypi,virtualenv,20.7.2,pkg:pypi/virtualenv@20.7.2,GHSA-597g-3phw-6986,CVE-2026-22702,virtualenv Has TOCTOU Vulnerabilities in Directory Creation,True
pypi,virtualenv,20.7.2,pkg:pypi/virtualenv@20.7.2,GHSA-rqc4-2hc7-8c8v,CVE-2024-53899,virtualenv allows command injection through activation scripts for a virtual environment,True
pypi,virtualenv,20.7.2,pkg:pypi/virtualenv@20.7.2,PYSEC-2024-187,CVE-2024-53899,virtualenv before 20,True
pypi,pillow,8.4.0,pkg:pypi/pillow@8.4.0,GHSA-3f63-hfp8-52jq,CVE-2023-50447,Arbitrary Code Execution in Pillow,True
pypi,pillow,8.4.0,pkg:pypi/pillow@8.4.0,GHSA-44wm-f244-xhp3,CVE-2024-28219,Pillow buffer overflow vulnerability,True
pypi,pillow,8.4.0,pkg:pypi/pillow@8.4.0,GHSA-4fx9-vc88-q2xc,,Infinite loop in Pillow,True
pypi,pillow,8.4.0,pkg:pypi/pillow@8.4.0,GHSA-8ghj-p4vj-mr35,CVE-2023-44271,Pillow Denial of Service vulnerability,True
